FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
2023-04-04,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,542,HNL,"Honolulu, HI",ITO,"Hilo, HI",1900,1855.0,-5.0,11.0,1906.0,1940.0,5.0,1953,1945.0,-8.0,0.0,,0.0,53.0,50.0,34.0,216.0,,,,,
2022-04-05,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1391,SMF,"Sacramento, CA",SLC,"Salt Lake City, UT",1200,1202.0,2.0,16.0,1218.0,1429.0,5.0,1435,1434.0,-1.0,0.0,,0.0,95.0,92.0,71.0,532.0,,,,,
2022-10-23,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5453,RDU,"Raleigh/Durham, NC",DCA,"Washington, DC",1735,1756.0,21.0,24.0,1820.0,1918.0,6.0,1856,1924.0,28.0,0.0,,0.0,81.0,88.0,58.0,227.0,0.0,0.0,8.0,0.0,20.0
2019-07-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2543,LAX,"Los Angeles, CA",DFW,"Dallas/Fort Worth, TX",1336,1350.0,14.0,13.0,1403.0,1835.0,17.0,1843,1852.0,9.0,0.0,,0.0,187.0,182.0,152.0,1235.0,,,,,
2019-10-20,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3106,MDW,"Chicago, IL",STL,"St. Louis, MO",1505,1503.0,-2.0,9.0,1512.0,1603.0,3.0,1615,1606.0,-9.0,0.0,,0.0,70.0,63.0,51.0,251.0,,,,,
2022-11-20,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1239,BOS,"Boston, MA",MCO,"Orlando, FL",926,1033.0,67.0,15.0,1048.0,1344.0,12.0,1249,1356.0,67.0,0.0,,0.0,203.0,203.0,176.0,1121.0,33.0,0.0,0.0,0.0,34.0
2022-09-19,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5237,GSO,"Greensboro/High Point, NC",DCA,"Washington, DC",1029,1019.0,-10.0,13.0,1032.0,1123.0,4.0,1143,1127.0,-16.0,0.0,,0.0,74.0,68.0,51.0,248.0,,,,,
2019-04-29,Envoy Air,Envoy Air: MQ,MQ,20398,4065,CID,"Cedar Rapids/Iowa City, IA",DFW,"Dallas/Fort Worth, TX",1907,1904.0,-3.0,8.0,1912.0,2057.0,14.0,2119,2111.0,-8.0,0.0,,0.0,132.0,127.0,105.0,685.0,,,,,
2020-01-22,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,400,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1545,1541.0,-4.0,19.0,1600.0,1803.0,13.0,1830,1816.0,-14.0,0.0,,0.0,165.0,155.0,123.0,954.0,,,,,
2023-07-09,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,708,LAX,"Los Angeles, CA",DTW,"Detroit, MI",725,724.0,-1.0,9.0,733.0,1419.0,12.0,1448,1431.0,-17.0,0.0,,0.0,263.0,247.0,226.0,1979.0,,,,,
2019-07-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1013,SEA,"Seattle, WA",MSP,"Minneapolis, MN",1730,1732.0,2.0,21.0,1753.0,2239.0,5.0,2249,2244.0,-5.0,0.0,,0.0,199.0,192.0,166.0,1399.0,,,,,
2022-01-27,Republic Airline,Republic Airline: YX,YX,20452,3556,EWR,"Newark, NJ",MKE,"Milwaukee, WI",2159,2151.0,-8.0,18.0,2209.0,2308.0,6.0,2344,2314.0,-30.0,0.0,,0.0,165.0,143.0,119.0,725.0,,,,,
2020-01-11,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,627,JFK,"New York, NY",SFO,"San Francisco, CA",920,959.0,39.0,20.0,1019.0,1358.0,3.0,1310,1401.0,51.0,0.0,,0.0,410.0,422.0,399.0,2586.0,0.0,39.0,12.0,0.0,0.0
2019-07-12,Allegiant Air,Allegiant Air: G4,G4,20368,2019,SRQ,"Sarasota/Bradenton, FL",BNA,"Nashville, TN",1247,1505.0,138.0,11.0,1516.0,1547.0,7.0,1332,1554.0,142.0,0.0,,0.0,105.0,109.0,91.0,648.0,0.0,0.0,31.0,0.0,111.0
2022-09-07,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,6015,IAD,"Washington, DC",CVG,"Cincinnati, OH",1230,1222.0,-8.0,9.0,1231.0,1333.0,3.0,1402,1336.0,-26.0,0.0,,0.0,92.0,74.0,62.0,388.0,,,,,
2022-06-30,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1874,MHT,"Manchester, NH",MDW,"Chicago, IL",500,453.0,-7.0,9.0,502.0,602.0,4.0,625,606.0,-19.0,0.0,,0.0,145.0,133.0,120.0,838.0,,,,,
2021-09-26,Republic Airline,Republic Airline: YX,YX,20452,4532,PIT,"Pittsburgh, PA",LGA,"New York, NY",1217,1210.0,-7.0,10.0,1220.0,1313.0,9.0,1344,1322.0,-22.0,0.0,,0.0,87.0,72.0,53.0,335.0,,,,,
2019-08-08,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5185,CLT,"Charlotte, NC",GRR,"Grand Rapids, MI",2245,2240.0,-5.0,39.0,2319.0,50.0,6.0,43,56.0,13.0,0.0,,0.0,118.0,136.0,91.0,583.0,,,,,
2022-02-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1591,PHX,"Phoenix, AZ",DEN,"Denver, CO",1445,1610.0,85.0,30.0,1640.0,1753.0,9.0,1631,1802.0,91.0,0.0,,0.0,106.0,112.0,73.0,602.0,2.0,0.0,6.0,0.0,83.0
2021-10-15,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2408,SNA,"Santa Ana, CA",DEN,"Denver, CO",855,847.0,-8.0,11.0,858.0,1149.0,8.0,1213,1157.0,-16.0,0.0,,0.0,138.0,130.0,111.0,846.0,,,,,
2019-04-29,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,31,LAX,"Los Angeles, CA",HNL,"Honolulu, HI",820,819.0,-1.0,23.0,842.0,1113.0,5.0,1132,1118.0,-14.0,0.0,,0.0,372.0,359.0,331.0,2556.0,,,,,
2019-05-14,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1440,ORD,"Chicago, IL",SMF,"Sacramento, CA",1745,1750.0,5.0,27.0,1817.0,2018.0,5.0,2011,2023.0,12.0,0.0,,0.0,266.0,273.0,241.0,1781.0,,,,,
2022-08-09,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2219,LAX,"Los Angeles, CA",OGG,"Kahului, HI",1655,1651.0,-4.0,18.0,1709.0,1918.0,5.0,1938,1923.0,-15.0,0.0,,0.0,343.0,332.0,309.0,2486.0,,,,,
2019-01-07,Envoy Air,Envoy Air: MQ,MQ,20398,3471,DFW,"Dallas/Fort Worth, TX",MGM,"Montgomery, AL",1520,1557.0,37.0,13.0,1610.0,1731.0,8.0,1705,1739.0,34.0,0.0,,0.0,105.0,102.0,81.0,622.0,0.0,0.0,0.0,34.0,0.0
2019-09-27,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1129,DFW,"Dallas/Fort Worth, TX",SFO,"San Francisco, CA",600,552.0,-8.0,17.0,609.0,729.0,25.0,749,754.0,5.0,0.0,,0.0,229.0,242.0,200.0,1464.0,,,,,
2019-12-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1600,BWI,"Baltimore, MD",BDL,"Hartford, CT",2200,2225.0,25.0,23.0,2248.0,2335.0,4.0,2305,2339.0,34.0,0.0,,0.0,65.0,74.0,47.0,283.0,14.0,0.0,9.0,0.0,11.0
2023-01-02,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,478,DEN,"Denver, CO",MSY,"New Orleans, LA",1648,1759.0,71.0,45.0,1844.0,2156.0,4.0,2024,2200.0,96.0,0.0,,0.0,156.0,181.0,132.0,1062.0,26.0,0.0,52.0,0.0,18.0
2019-08-26,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4096,DTW,"Detroit, MI",GRR,"Grand Rapids, MI",1605,1605.0,0.0,20.0,1625.0,1652.0,4.0,1705,1656.0,-9.0,0.0,,0.0,60.0,51.0,27.0,120.0,,,,,
2019-01-18,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3280,DFW,"Dallas/Fort Worth, TX",ECP,"Panama City, FL",1245,1424.0,99.0,15.0,1439.0,1602.0,3.0,1446,1605.0,79.0,0.0,,0.0,121.0,101.0,83.0,685.0,79.0,0.0,0.0,0.0,0.0
2019-06-28,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5272,CLT,"Charlotte, NC",TLH,"Tallahassee, FL",852,851.0,-1.0,12.0,903.0,1012.0,4.0,1016,1016.0,0.0,0.0,,0.0,84.0,85.0,69.0,386.0,,,,,
2020-11-15,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,311,PNS,"Pensacola, FL",IAH,"Houston, TX",700,656.0,-4.0,9.0,705.0,827.0,4.0,847,831.0,-16.0,0.0,,0.0,107.0,95.0,82.0,489.0,,,,,
2019-11-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4083,DAL,"Dallas, TX",BHM,"Birmingham, AL",2130,2133.0,3.0,9.0,2142.0,2254.0,2.0,2255,2256.0,1.0,0.0,,0.0,85.0,83.0,72.0,587.0,,,,,
2022-11-09,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,428,LIH,"Lihue, HI",LAX,"Los Angeles, CA",2239,2234.0,-5.0,12.0,2246.0,540.0,4.0,605,544.0,-21.0,0.0,,0.0,326.0,310.0,294.0,2615.0,,,,,
2022-06-27,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5591,BHM,"Birmingham, AL",CLT,"Charlotte, NC",552,550.0,-2.0,9.0,559.0,759.0,13.0,822,812.0,-10.0,0.0,,0.0,90.0,82.0,60.0,350.0,,,,,
2022-06-07,Horizon Air,Horizon Air: QX,QX,19687,2088,SAN,"San Diego, CA",SFO,"San Francisco, CA",1615,1614.0,-1.0,13.0,1627.0,1734.0,24.0,1745,1758.0,13.0,0.0,,0.0,90.0,104.0,67.0,447.0,,,,,
2021-12-26,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4713,RDU,"Raleigh/Durham, NC",MIA,"Miami, FL",800,759.0,-1.0,12.0,811.0,952.0,6.0,1022,958.0,-24.0,0.0,,0.0,142.0,119.0,101.0,700.0,,,,,
2021-06-09,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1261,EWR,"Newark, NJ",MCO,"Orlando, FL",1858,10.0,312.0,20.0,30.0,226.0,7.0,2145,233.0,288.0,0.0,,0.0,167.0,143.0,116.0,937.0,5.0,0.0,0.0,0.0,283.0
2020-11-03,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3480,FAT,"Fresno, CA",SEA,"Seattle, WA",600,557.0,-3.0,9.0,606.0,753.0,10.0,820,803.0,-17.0,0.0,,0.0,140.0,126.0,107.0,748.0,,,,,
2022-01-08,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2873,ORD,"Chicago, IL",SNA,"Santa Ana, CA",835,828.0,-7.0,16.0,844.0,1051.0,4.0,1111,1055.0,-16.0,0.0,,0.0,276.0,267.0,247.0,1726.0,,,,,
2019-07-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2290,PIT,"Pittsburgh, PA",DAL,"Dallas, TX",1505,1503.0,-2.0,7.0,1510.0,1630.0,7.0,1655,1637.0,-18.0,0.0,,0.0,170.0,154.0,140.0,1060.0,,,,,
2019-08-17,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,1235,AVL,"Asheville, NC",MCO,"Orlando, FL",945,1007.0,22.0,11.0,1018.0,1127.0,7.0,1125,1134.0,9.0,0.0,,0.0,100.0,87.0,69.0,488.0,,,,,
2022-02-14,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1812,SEA,"Seattle, WA",PHX,"Phoenix, AZ",550,548.0,-2.0,11.0,559.0,911.0,22.0,940,933.0,-7.0,0.0,,0.0,170.0,165.0,132.0,1107.0,,,,,
2020-08-08,Republic Airline,Republic Airline: YX,YX,20452,4529,CLT,"Charlotte, NC",HHH,"Hilton Head, SC",910,904.0,-6.0,24.0,928.0,1010.0,4.0,1016,1014.0,-2.0,0.0,,0.0,66.0,70.0,42.0,207.0,,,,,
2021-01-10,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,341,OGG,"Kahului, HI",LAX,"Los Angeles, CA",2300,2254.0,-6.0,9.0,2303.0,601.0,7.0,609,608.0,-1.0,0.0,,0.0,309.0,314.0,298.0,2486.0,,,,,
2021-02-28,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1336,ATL,"Atlanta, GA",MKE,"Milwaukee, WI",805,807.0,2.0,14.0,821.0,855.0,3.0,908,858.0,-10.0,0.0,,0.0,123.0,111.0,94.0,669.0,,,,,
2022-05-25,JetBlue Airways,JetBlue Airways: B6,B6,20409,519,JFK,"New York, NY",ATL,"Atlanta, GA",730,742.0,12.0,23.0,805.0,951.0,10.0,959,1001.0,2.0,0.0,,0.0,149.0,139.0,106.0,760.0,,,,,
2022-04-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2803,LAX,"Los Angeles, CA",SMF,"Sacramento, CA",1135,,,,,,,1255,,,1.0,A,0.0,80.0,,,373.0,,,,,
2023-05-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,20,HOU,"Houston, TX",DAL,"Dallas, TX",1100,1104.0,4.0,12.0,1116.0,1201.0,3.0,1210,1204.0,-6.0,0.0,,0.0,70.0,60.0,45.0,239.0,,,,,
2019-04-09,Envoy Air,Envoy Air: MQ,MQ,20398,3603,BHM,"Birmingham, AL",ORD,"Chicago, IL",1357,1353.0,-4.0,9.0,1402.0,1544.0,10.0,1614,1554.0,-20.0,0.0,,0.0,137.0,121.0,102.0,583.0,,,,,
2019-02-06,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,342,SMF,"Sacramento, CA",PDX,"Portland, OR",825,819.0,-6.0,10.0,829.0,945.0,2.0,955,947.0,-8.0,0.0,,0.0,90.0,88.0,76.0,479.0,,,,,
2023-06-17,JetBlue Airways,JetBlue Airways: B6,B6,20409,796,ATL,"Atlanta, GA",BOS,"Boston, MA",600,,,,,,,830,,,1.0,C,0.0,150.0,,,946.0,,,,,
2021-12-23,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,796,DFW,"Dallas/Fort Worth, TX",PHX,"Phoenix, AZ",1045,1116.0,31.0,15.0,1131.0,1245.0,3.0,1237,1248.0,11.0,0.0,,0.0,172.0,152.0,134.0,868.0,,,,,
2021-11-16,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5078,JFK,"New York, NY",RDU,"Raleigh/Durham, NC",820,815.0,-5.0,18.0,833.0,942.0,3.0,1008,945.0,-23.0,0.0,,0.0,108.0,90.0,69.0,427.0,,,,,
2021-12-03,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5155,MDW,"Chicago, IL",DTW,"Detroit, MI",932,931.0,-1.0,9.0,940.0,1120.0,8.0,1144,1128.0,-16.0,0.0,,0.0,72.0,57.0,40.0,228.0,,,,,
2023-08-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,993,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1850,1843.0,-7.0,8.0,1851.0,1939.0,10.0,2005,1949.0,-16.0,0.0,,0.0,75.0,66.0,48.0,258.0,,,,,
2023-05-16,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3395,SNA,"Santa Ana, CA",STS,"Santa Rosa, CA",1930,1923.0,-7.0,12.0,1935.0,2045.0,4.0,2102,2049.0,-13.0,0.0,,0.0,92.0,86.0,70.0,433.0,,,,,
2023-02-24,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,265,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1035,1049.0,14.0,25.0,1114.0,1158.0,8.0,1147,1206.0,19.0,0.0,,0.0,72.0,77.0,44.0,223.0,0.0,0.0,19.0,0.0,0.0
2019-07-31,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2177,LGA,"New York, NY",RDU,"Raleigh/Durham, NC",1730,2108.0,218.0,34.0,2142.0,2254.0,5.0,1919,2259.0,220.0,0.0,,0.0,109.0,111.0,72.0,431.0,0.0,0.0,2.0,0.0,218.0
2019-01-19,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,483,ORD,"Chicago, IL",PHX,"Phoenix, AZ",2045,1157.0,912.0,18.0,1215.0,1444.0,5.0,2341,1449.0,908.0,0.0,,0.0,236.0,232.0,209.0,1440.0,0.0,854.0,0.0,0.0,54.0
2021-10-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1054,MIA,"Miami, FL",BOS,"Boston, MA",1815,1808.0,-7.0,22.0,1830.0,2112.0,4.0,2128,2116.0,-12.0,0.0,,0.0,193.0,188.0,162.0,1258.0,,,,,
2020-02-10,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,125,PDX,"Portland, OR",ANC,"Anchorage, AK",2045,2038.0,-7.0,16.0,2054.0,2351.0,4.0,2339,2355.0,16.0,0.0,,0.0,234.0,257.0,237.0,1542.0,0.0,0.0,16.0,0.0,0.0
2021-09-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2730,AUS,"Austin, TX",LAX,"Los Angeles, CA",915,906.0,-9.0,17.0,923.0,1008.0,5.0,1030,1013.0,-17.0,0.0,,0.0,195.0,187.0,165.0,1242.0,,,,,
2019-11-20,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3192,ORD,"Chicago, IL",IND,"Indianapolis, IN",1502,1456.0,-6.0,28.0,1524.0,1658.0,5.0,1711,1703.0,-8.0,0.0,,0.0,69.0,67.0,34.0,177.0,,,,,
2022-08-20,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3259,ALB,"Albany, NY",MDW,"Chicago, IL",1920,,,,,,,2025,,,1.0,B,0.0,125.0,,,717.0,,,,,
2023-08-21,Envoy Air,Envoy Air: MQ,MQ,20398,3846,PIT,"Pittsburgh, PA",ORD,"Chicago, IL",1152,1153.0,1.0,11.0,1204.0,1213.0,9.0,1234,1222.0,-12.0,0.0,,0.0,102.0,89.0,69.0,413.0,,,,,
2019-01-14,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1765,ORD,"Chicago, IL",ATL,"Atlanta, GA",1009,1007.0,-2.0,13.0,1020.0,1245.0,6.0,1305,1251.0,-14.0,0.0,,0.0,116.0,104.0,85.0,606.0,,,,,
2021-08-20,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3121,BWI,"Baltimore, MD",MCO,"Orlando, FL",1010,1111.0,61.0,19.0,1130.0,1324.0,6.0,1225,1330.0,65.0,0.0,,0.0,135.0,139.0,114.0,787.0,52.0,0.0,4.0,0.0,9.0
2019-07-09,Envoy Air,Envoy Air: MQ,MQ,20398,4190,MSP,"Minneapolis, MN",ORD,"Chicago, IL",1147,1143.0,-4.0,19.0,1202.0,1257.0,16.0,1322,1313.0,-9.0,0.0,,0.0,95.0,90.0,55.0,334.0,,,,,
2020-10-16,Allegiant Air,Allegiant Air: G4,G4,20368,2262,BGR,"Bangor, ME",SFB,"Sanford, FL",955,1216.0,141.0,16.0,1232.0,1538.0,6.0,1320,1544.0,144.0,0.0,,0.0,205.0,208.0,186.0,1299.0,0.0,0.0,144.0,0.0,0.0
2019-11-10,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,779,DEN,"Denver, CO",RDM,"Bend/Redmond, OR",1908,1900.0,-8.0,28.0,1928.0,2034.0,3.0,2050,2037.0,-13.0,0.0,,0.0,162.0,157.0,126.0,898.0,,,,,
2019-10-21,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,812,ATL,"Atlanta, GA",ORD,"Chicago, IL",1118,1147.0,29.0,12.0,1159.0,1236.0,8.0,1225,1244.0,19.0,0.0,,0.0,127.0,117.0,97.0,606.0,19.0,0.0,0.0,0.0,0.0
2023-08-24,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1213,BWI,"Baltimore, MD",DFW,"Dallas/Fort Worth, TX",1924,1916.0,-8.0,13.0,1929.0,2100.0,24.0,2146,2124.0,-22.0,0.0,,0.0,202.0,188.0,151.0,1217.0,,,,,
2022-09-15,Envoy Air,Envoy Air: MQ,MQ,20398,3570,ORD,"Chicago, IL",MSN,"Madison, WI",2047,2043.0,-4.0,14.0,2057.0,2126.0,2.0,2146,2128.0,-18.0,0.0,,0.0,59.0,45.0,29.0,109.0,,,,,
2022-12-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4686,AUS,"Austin, TX",MSY,"New Orleans, LA",500,501.0,1.0,11.0,512.0,608.0,8.0,620,616.0,-4.0,0.0,,0.0,80.0,75.0,56.0,444.0,,,,,
2019-03-21,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2623,DTW,"Detroit, MI",FLL,"Fort Lauderdale, FL",1221,1222.0,1.0,17.0,1239.0,1520.0,4.0,1527,1524.0,-3.0,0.0,,0.0,186.0,182.0,161.0,1127.0,,,,,
2020-01-27,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,662,DFW,"Dallas/Fort Worth, TX",BUR,"Burbank, CA",1220,1348.0,88.0,18.0,1406.0,1502.0,7.0,1340,1509.0,89.0,0.0,,0.0,200.0,201.0,176.0,1231.0,88.0,0.0,1.0,0.0,0.0
2019-08-26,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1311,MDW,"Chicago, IL",LGA,"New York, NY",1710,1808.0,58.0,15.0,1823.0,2118.0,5.0,2015,2123.0,68.0,0.0,,0.0,125.0,135.0,115.0,725.0,58.0,0.0,10.0,0.0,0.0
2021-09-01,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,888,CLT,"Charlotte, NC",DFW,"Dallas/Fort Worth, TX",1626,1625.0,-1.0,18.0,1643.0,1759.0,12.0,1807,1811.0,4.0,0.0,,0.0,161.0,166.0,136.0,936.0,,,,,
2020-12-15,Republic Airline,Republic Airline: YX,YX,20452,5766,ATL,"Atlanta, GA",CAE,"Columbia, SC",2215,2211.0,-4.0,13.0,2224.0,2256.0,7.0,2314,2303.0,-11.0,0.0,,0.0,59.0,52.0,32.0,192.0,,,,,
2023-03-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2648,PHX,"Phoenix, AZ",SFO,"San Francisco, CA",1400,1409.0,9.0,10.0,1419.0,1825.0,4.0,1600,1829.0,,0.0,,1.0,120.0,,,651.0,,,,,
2023-07-27,Republic Airline,Republic Airline: YX,YX,20452,4739,CMH,"Columbus, OH",JFK,"New York, NY",1217,,,,,,,1416,,,1.0,C,0.0,119.0,,,483.0,,,,,
2022-04-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,952,LGA,"New York, NY",MSY,"New Orleans, LA",1455,1622.0,87.0,19.0,1641.0,1824.0,3.0,1715,1827.0,72.0,0.0,,0.0,200.0,185.0,163.0,1183.0,4.0,0.0,0.0,0.0,68.0
2022-12-28,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1185,BOS,"Boston, MA",PHL,"Philadelphia, PA",800,1004.0,124.0,15.0,1019.0,1118.0,3.0,939,1121.0,102.0,0.0,,0.0,99.0,77.0,59.0,280.0,102.0,0.0,0.0,0.0,0.0
2022-02-25,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1504,LAX,"Los Angeles, CA",SAT,"San Antonio, TX",1900,,,,,,,2342,,,1.0,A,0.0,162.0,,,1211.0,,,,,
2019-06-12,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2172,BOS,"Boston, MA",LGA,"New York, NY",1700,1659.0,-1.0,19.0,1718.0,1801.0,7.0,1824,1808.0,-16.0,0.0,,0.0,84.0,69.0,43.0,184.0,,,,,
2023-06-30,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1277,MCI,"Kansas City, MO",SLC,"Salt Lake City, UT",1835,1830.0,-5.0,11.0,1841.0,2000.0,6.0,2010,2006.0,-4.0,0.0,,0.0,155.0,156.0,139.0,920.0,,,,,
2023-08-16,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,374,TPA,"Tampa, FL",DCA,"Washington, DC",938,930.0,-8.0,17.0,947.0,1131.0,4.0,1158,1135.0,-23.0,0.0,,0.0,140.0,125.0,104.0,814.0,,,,,
2022-05-03,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1245,JAN,"Jackson/Vicksburg, MS",HOU,"Houston, TX",605,558.0,-7.0,14.0,612.0,714.0,7.0,740,721.0,-19.0,0.0,,0.0,95.0,83.0,62.0,359.0,,,,,
2022-05-17,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,363,OAK,"Oakland, CA",PDX,"Portland, OR",1235,1230.0,-5.0,9.0,1239.0,1357.0,4.0,1410,1401.0,-9.0,0.0,,0.0,95.0,91.0,78.0,543.0,,,,,
2021-07-03,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,799,ORD,"Chicago, IL",SFO,"San Francisco, CA",905,909.0,4.0,21.0,930.0,1128.0,7.0,1140,1135.0,-5.0,0.0,,0.0,275.0,266.0,238.0,1846.0,,,,,
2021-10-13,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2273,OKC,"Oklahoma City, OK",CLT,"Charlotte, NC",655,801.0,66.0,19.0,820.0,1136.0,12.0,1035,1148.0,73.0,0.0,,0.0,160.0,167.0,136.0,940.0,0.0,66.0,7.0,0.0,0.0
2023-02-08,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1181,BOS,"Boston, MA",ORD,"Chicago, IL",951,943.0,-8.0,10.0,953.0,1111.0,14.0,1149,1125.0,-24.0,0.0,,0.0,178.0,162.0,138.0,867.0,,,,,
2022-03-14,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,504,MCO,"Orlando, FL",CVG,"Cincinnati, OH",925,940.0,15.0,11.0,951.0,1139.0,5.0,1140,1144.0,4.0,0.0,,0.0,135.0,124.0,108.0,757.0,,,,,
2021-11-23,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3132,PHX,"Phoenix, AZ",MFR,"Medford, OR",2230,2225.0,-5.0,11.0,2236.0,2345.0,3.0,2357,2348.0,-9.0,0.0,,0.0,147.0,143.0,129.0,854.0,,,,,
2023-06-18,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3144,DFW,"Dallas/Fort Worth, TX",LAW,"Lawton/Fort Sill, OK",2243,2235.0,-8.0,21.0,2256.0,2327.0,3.0,2342,2330.0,-12.0,0.0,,0.0,59.0,55.0,31.0,140.0,,,,,
